record_id,active_ingredient,clinical_indication,contraindications,source_file,source_sheet,source_row,species,dosage_raw,route_hint
230,Vitamina B1 (Tiamina),"Atua na tranformação de carboidratos em lípidos e glicose em gorduras. É indicada na manutenção do apetite e da flexibilidade e de firmeza do músculo, para o crescimento e para a reprodução dos animais.",Não utilizar em gestantes. Utilizar com cautela em animais portadores de patologias auto-imunes ou pulmonares e alterações cardíacas graves.,Bulário.xlsx,Cópia de Página1,231,dog,2-4mg/kg/24h - Via Oral.,ORAL
230,Vitamina B1 (Tiamina),"Atua na tranformação de carboidratos em lípidos e glicose em gorduras. É indicada na manutenção do apetite e da flexibilidade e de firmeza do músculo, para o crescimento e para a reprodução dos animais.",Não utilizar em gestantes. Utilizar com cautela em animais portadores de patologias auto-imunes ou pulmonares e alterações cardíacas graves.,Bulário.xlsx,Cópia de Página1,231,cat,2-4mg/kg/24h - Via Oral.,ORAL
231,Vitamina B12 (Cianocobalamina),"Realiza a síntese de ácidos nucléicos e outras vias metabólicas. É indicada para revitalizar e restaurar as forças durante o período de crescimento, ajuda a recuperar o peso e o apetite.",Não utilizar em gestantes. Utilizar com cautela em animais portadores de patologias auto-imunes ou pulmonares e alterações cardíacas graves.,Bulário.xlsx,Cópia de Página1,232,dog,100-200mcg/animal/24h - Via Oral.,ORAL
231,Vitamina B12 (Cianocobalamina),"Realiza a síntese de ácidos nucléicos e outras vias metabólicas. É indicada para revitalizar e restaurar as forças durante o período de crescimento, ajuda a recuperar o peso e o apetite.",Não utilizar em gestantes. Utilizar com cautela em animais portadores de patologias auto-imunes ou pulmonares e alterações cardíacas graves.,Bulário.xlsx,Cópia de Página1,232,cat,50-100mcg/animal/24h - Via Oral,ORAL
232,Vitamina B2 (Riboflavina),Utilizada para o metabolismo energético e para a reação de oxirredução. Indicada para a potencialização da qualidade da pele e pelagem do animal.,"Não utilizar em gestantes. Utilizar com cautela em pacientes portadores de patologias auto-imunes, pulmonares ou alterações cardíacas graves.",Bulário.xlsx,Cópia de Página1,233,dog,2-4mg/kg/24h - Via Oral.,ORAL
232,Vitamina B2 (Riboflavina),Utilizada para o metabolismo energético e para a reação de oxirredução. Indicada para a potencialização da qualidade da pele e pelagem do animal.,"Não utilizar em gestantes. Utilizar com cautela em pacientes portadores de patologias auto-imunes, pulmonares ou alterações cardíacas graves.",Bulário.xlsx,Cópia de Página1,233,cat,2-4mg/kg/24h - Via Oral.,ORAL
233,Vitamina B3 (niacina/nicotinamida),"É um importante sistema enzimático necessário para a respiração celular, também participa da metabolização de carboidratos, lipídios e proteínas. Utilizado como imunossupressor.","Não utilizar em gestantes. Utilizar com cautela em pacientes portadores de patologias auto-imunes, pulmonares ou alterações cardíacas graves.",Bulário.xlsx,Cópia de Página1,234,dog,5-10mg/kg/8h (Três vezes ao dia) - Via Oral.,ORAL
233,Vitamina B3 (niacina/nicotinamida),"É um importante sistema enzimático necessário para a respiração celular, também participa da metabolização de carboidratos, lipídios e proteínas. Utilizado como imunossupressor.","Não utilizar em gestantes. Utilizar com cautela em pacientes portadores de patologias auto-imunes, pulmonares ou alterações cardíacas graves.",Bulário.xlsx,Cópia de Página1,234,cat,5-10mg/kg/8h (Três vezes ao dia) - Via Oral.,ORAL
234,Vitamina B5 (Panototenato de cálcio),Enzima protetora. Utilizada como coadjuvante no tratamento de alopecias.,"Não utilizar em gestantes. Utilizar com cautela em pacientes portadores de patologias auto-imunes, pulmonares ou alterações cardíacas graves.",Bulário.xlsx,Cópia de Página1,235,dog,"0,5-5mg/kg/24h - Via Oral.",ORAL
234,Vitamina B5 (Panototenato de cálcio),Enzima protetora. Utilizada como coadjuvante no tratamento de alopecias.,"Não utilizar em gestantes. Utilizar com cautela em pacientes portadores de patologias auto-imunes, pulmonares ou alterações cardíacas graves.",Bulário.xlsx,Cópia de Página1,235,cat,"0,5-5mg/kg/24h - Via Oral.",ORAL
235,Vitamina B6 (Piridoxina),"Atua na metabolização de carboidratos, gorduras, proteínas e aminoácidos. É fundamental na dieta de animais em fase de crescimento ou de reprodução.","Não utilizar em gestantes Utilizar com cautela em pacientes portadores de patologias auto-imunes, pulmonares ou alterações cardíacas graves.",Bulário.xlsx,Cópia de Página1,236,dog,40-100mg/animal/8-12h - Via Oral.,ORAL
235,Vitamina B6 (Piridoxina),"Atua na metabolização de carboidratos, gorduras, proteínas e aminoácidos. É fundamental na dieta de animais em fase de crescimento ou de reprodução.","Não utilizar em gestantes Utilizar com cautela em pacientes portadores de patologias auto-imunes, pulmonares ou alterações cardíacas graves.",Bulário.xlsx,Cópia de Página1,236,cat,(prevenção de cálculos de oxalato) 4-8mg/kg/alimento,
236,Vitamina C (Ácido Ascorbico),"Utilizado na formação de colágeno, age como antioxidante e indicada na cicatrização de feridas.",Não há relatos.,Bulário.xlsx,Cópia de Página1,237,dog,3mg/kg/24h - Via Oral.,ORAL
236,Vitamina C (Ácido Ascorbico),"Utilizado na formação de colágeno, age como antioxidante e indicada na cicatrização de feridas.",Não há relatos.,Bulário.xlsx,Cópia de Página1,237,cat,10mg/kg/24h - Via Oral.,ORAL
237,Vitamina D3 (Colecalciferol),Utilizado como antioxidante e como fortalecedor da barreira protetora de pele.,"Não utilizar em pacientes filhotes, portadores de hipercalemia, doença renal e urolitíase.",Bulário.xlsx,Cópia de Página1,238,dog,100ui/kg/24h - Via Oral.,ORAL
237,Vitamina D3 (Colecalciferol),Utilizado como antioxidante e como fortalecedor da barreira protetora de pele.,"Não utilizar em pacientes filhotes, portadores de hipercalemia, doença renal e urolitíase.",Bulário.xlsx,Cópia de Página1,238,cat,100ui/kg/24h - Via Oral.,ORAL
238,Vitamina E em óleo (Tocoferol),"Antioxidante utilizado para proteger os lípidios da membrana eritrocitária da reação de peroxidação, com a finalidade de impedir a destruição desta membrana e a hemólise dos eritrócitos. Quando usado topicamente, tem a função antioxidante e de umectante.Podendo ser associada com as vitaminas A e D.","Não utilizar em pacientes em tratamento radioterápico e quimioterápico, em pacientes que fazem o uso de medicamentos antiplaqueários e anticoagulantes.",Bulário.xlsx,Cópia de Página1,239,dog,"5-10mg/kg/24h - Via Oral. 0,1-1% - Uso Tópico.",ORAL
238,Vitamina E em óleo (Tocoferol),"Antioxidante utilizado para proteger os lípidios da membrana eritrocitária da reação de peroxidação, com a finalidade de impedir a destruição desta membrana e a hemólise dos eritrócitos. Quando usado topicamente, tem a função antioxidante e de umectante.Podendo ser associada com as vitaminas A e D.","Não utilizar em pacientes em tratamento radioterápico e quimioterápico, em pacientes que fazem o uso de medicamentos antiplaqueários e anticoagulantes.",Bulário.xlsx,Cópia de Página1,239,cat,"5-10mg/kg/24h - Via Oral. 0,1-1% - Uso Tópico.",ORAL
239,Vitamina E pó (Tocoferol),"Antioxidante utilizado para proteger os lípidios da membrana eritrocitária da reação de peroxidação, com a finalidade de impedir a destruição desta membrana e a hemólise dos eritrócitos.","Não utilizar em pacientes em tratamento radioterápico e quimioterápico, em pacientes que fazem o uso de medicamentos antiplaqueários e anticoagulantes.",Bulário.xlsx,Cópia de Página1,240,dog,5-10mg/kg/24h - Via Oral.,ORAL
239,Vitamina E pó (Tocoferol),"Antioxidante utilizado para proteger os lípidios da membrana eritrocitária da reação de peroxidação, com a finalidade de impedir a destruição desta membrana e a hemólise dos eritrócitos.","Não utilizar em pacientes em tratamento radioterápico e quimioterápico, em pacientes que fazem o uso de medicamentos antiplaqueários e anticoagulantes.",Bulário.xlsx,Cópia de Página1,240,cat,5-10mg/kg/24h - Via Oral.,ORAL
240,Vitamina K1,Vitamina essencial para a síntese de proteínas que asseguram a coagulação sanguínea.,Usar com cautela em gestantes.,Bulário.xlsx,Cópia de Página1,241,dog,"0,25-2,5mg/kg/24h ou doses divididas ao longo do dia- Via oral",ORAL
240,Vitamina K1,Vitamina essencial para a síntese de proteínas que asseguram a coagulação sanguínea.,Usar com cautela em gestantes.,Bulário.xlsx,Cópia de Página1,241,cat,"0,25-2,5mg/kg/24h ou doses divididas ao longo do dia- Via oral",ORAL
241,Vitamina K2 (Menaquinona),"Utilizado para auxiliar na regulação no metabolismo do cálcio, prevenindo patologias como a osteoporose e o desenvolvimento da mesma.",Não utilizar em gestantes e filhotes.,Bulário.xlsx,Cópia de Página1,242,dog,3mcg/kg/24h - Via Oral,ORAL
241,Vitamina K2 (Menaquinona),"Utilizado para auxiliar na regulação no metabolismo do cálcio, prevenindo patologias como a osteoporose e o desenvolvimento da mesma.",Não utilizar em gestantes e filhotes.,Bulário.xlsx,Cópia de Página1,242,cat,10mcg/kg/24h - Via Oral,ORAL
242,Yucca,"Fitoterápico rico em saponinas utilizado para a redução do odor fecal e para o tratamento de osteoartrite, tem ação anti-inflamatória e antioxidante.",Não há relatos.,Bulário.xlsx,Cópia de Página1,243,dog,25-200mg/kg/24h - Via Oral.,ORAL
242,Yucca,"Fitoterápico rico em saponinas utilizado para a redução do odor fecal e para o tratamento de osteoartrite, tem ação anti-inflamatória e antioxidante.",Não há relatos.,Bulário.xlsx,Cópia de Página1,243,cat,"6,25-50mg/kg/24h - Via Oral.",ORAL
243,Zeaxantina,"Carotenóide com ação antioxidante contra radicais livres. Presente em verduras verde escuras, legumes e frutas amarelas e vermelhas.",Não utilizar em gestantes e lactantes e animais filhotes.,Bulário.xlsx,Cópia de Página1,244,dog,Dosagem calculada de acordo com a necessidade do animal.,
243,Zeaxantina,"Carotenóide com ação antioxidante contra radicais livres. Presente em verduras verde escuras, legumes e frutas amarelas e vermelhas.",Não utilizar em gestantes e lactantes e animais filhotes.,Bulário.xlsx,Cópia de Página1,244,cat,Dosagem calculada de acordo com a necessidade do animal.,
244,Zinco,Utilizado para o tratamento patologias desmatológicas responsivas ao zinco em cães e para a suplementação alimentar. É utilizado também como agente antifibrótico em doenças hepáticas.,Não há relatos.,Bulário.xlsx,Cópia de Página1,245,dog,10mg/kg/24h - Via Oral.,ORAL
244,Zinco,Utilizado para o tratamento patologias desmatológicas responsivas ao zinco em cães e para a suplementação alimentar. É utilizado também como agente antifibrótico em doenças hepáticas.,Não há relatos.,Bulário.xlsx,Cópia de Página1,245,cat,(adjuvante no tratamento da lipidose hepática severa) 10mg/kg/24h - Via Oral.,ORAL
